grid,train_AUC_C2_C5,train_AUC_C1_C2,train_AUC_C1_C5,val_AUC_C1,val_AUC_C5,val_AUC_C2,train_AUC_mean,val_AUC_mean
"{'extra_trees': True, 'lambda_l1': 0.5, 'lambda_l2': 0.5, 'learning_rate': 0.01, 'max_depth': 5, 'path_smooth': 1}",0.9873321123321123,0.9866512854317733,0.9867749858303421,0.6356340288924558,0.7533333333333333,0.6671802773497688,0.9869194611980759,0.685382546525186
"{'extra_trees': True, 'lambda_l1': 0.5, 'lambda_l2': 0.5, 'learning_rate': 0.01, 'max_depth': 6, 'path_smooth': 0}",0.988095238095238,0.9865688859591298,0.98828641602116,0.6225636321944508,0.7540740740740741,0.6784797123780175,0.9876501800251759,0.6850391395488474
"{'extra_trees': True, 'lambda_l1': 0.5, 'lambda_l2': 0.5, 'learning_rate': 0.01, 'max_depth': 6, 'path_smooth': 1}",0.9873321123321123,0.9872280817402769,0.9865860570564897,0.6356340288924558,0.7755555555555556,0.6687211093990755,0.9870487503762929,0.6933035646156956
"{'extra_trees': True, 'lambda_l1': 0.5, 'lambda_l2': 0.5, 'learning_rate': 0.01, 'max_depth': 7, 'path_smooth': 0}",0.988095238095238,0.9865688859591298,0.98828641602116,0.6225636321944508,0.7540740740740741,0.6784797123780175,0.9876501800251759,0.6850391395488474
"{'extra_trees': True, 'lambda_l1': 0.5, 'lambda_l2': 0.5, 'learning_rate': 0.01, 'max_depth': 7, 'path_smooth': 1}",0.9873321123321123,0.9872280817402769,0.9865860570564897,0.6356340288924558,0.7755555555555556,0.6687211093990755,0.9870487503762929,0.6933035646156956
"{'extra_trees': True, 'lambda_l1': 0.5, 'lambda_l2': 0.5, 'learning_rate': 0.1, 'max_depth': 5, 'path_smooth': 0}",1.0,1.0,1.0,0.6349461132767714,0.76,0.7473035439137135,1.0,0.7140832190634949
"{'extra_trees': True, 'lambda_l1': 0.5, 'lambda_l2': 0.5, 'learning_rate': 0.1, 'max_depth': 5, 'path_smooth': 1}",1.0,1.0,1.0,0.6491630360009173,0.7674074074074074,0.7170005136106832,1.0,0.7111903190063359
"{'extra_trees': True, 'lambda_l1': 0.5, 'lambda_l2': 0.5, 'learning_rate': 0.1, 'max_depth': 6, 'path_smooth': 0}",1.0,1.0,1.0,0.6702591148819078,0.7903703703703704,0.7411402157164869,1.0,0.7339232336562551
"{'extra_trees': True, 'lambda_l1': 0.5, 'lambda_l2': 0.5, 'learning_rate': 0.1, 'max_depth': 6, 'path_smooth': 1}",1.0,1.0,1.0,0.6491630360009173,0.7637037037037038,0.7180277349768875,1.0,0.7102981582271696
"{'extra_trees': True, 'lambda_l1': 0.5, 'lambda_l2': 0.5, 'learning_rate': 0.1, 'max_depth': 7, 'path_smooth': 0}",1.0,1.0,1.0,0.6702591148819078,0.7903703703703704,0.7411402157164869,1.0,0.7339232336562551
